"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","renderBlocking","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230330_KN_69","17824.8","127.0.0.1","https://www.nih.org.pk/css/nice-select.css","1","GET","www.nih.org.pk","/css/nice-select.css","17824.8","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","101","99","725","724.671","925","925","3076","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","87","","parser","Highest","Highest","","4012","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","925","0","","","","","14078","Cloudflare","","670","9","7","256","1","","","","","8081","","","826","725","824","824","826","2","725","826","101","5","6","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.9","127.0.0.1","https://www.nih.org.pk/css/magnific-popup.css","1","GET","www.nih.org.pk","/css/magnific-popup.css","17824.9","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","107","105","728","728.352","1552","1552","5236","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","88","","parser","Highest","Highest","","4021","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1552","0","","","","","14078","Cloudflare","","673","11","9","256","1","","","","","8081","","","835","728","833","833","835","2","728","835","107","6","7","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.10","127.0.0.1","https://www.nih.org.pk/css/all.min.css","1","GET","www.nih.org.pk","/css/all.min.css","17824.10","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","177","167","735","734.976","30747","30747","159714","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","89","","parser","Highest","Highest","","4000","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","30747","0","","","","","14078","Cloudflare","","679","13","11","256","1","","","","","8081","","","912","735","902","902","912","10","735","912","177","7","8","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.11","127.0.0.1","https://www.nih.org.pk/css/meanmenu.css","1","GET","www.nih.org.pk","/css/meanmenu.css","17824.11","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","148","145","751","751.252","967","967","3169","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","90","","parser","Highest","Highest","","4003","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","967","0","","","","","14077","Cloudflare","","682","15","13","256","1","","","","","8081","","","899","751","896","896","899","3","751","899","148","8","9","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.12","127.0.0.1","https://www.nih.org.pk/css/slick.css","1","GET","www.nih.org.pk","/css/slick.css","17824.12","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","222","216","753","753.262","483","483","1330","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","91","","parser","Highest","Highest","","3994","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","483","0","","","","","14077","Cloudflare","","687","17","15","256","1","","","","","8081","","","975","753","969","969","975","6","753","975","222","9","10","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.13","127.0.0.1","https://www.nih.org.pk/css/default.css","1","GET","www.nih.org.pk","/css/default.css","17824.13","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","208","193","754","754.471","1476","1476","6469","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","92","","parser","Highest","Highest","","4000","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1476","0","","","","","14077","Cloudflare","","689","19","17","256","1","","","","","8081","","","962","754","947","947","962","15","754","962","208","10","11","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.14","127.0.0.1","https://www.nih.org.pk/css/style.css","1","GET","www.nih.org.pk","/css/style.css","17824.14","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","225","222","755","755.439","16512","16512","85300","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","93","","parser","Highest","Highest","","3994","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","16859","0","","","","","14077","Cloudflare","","691","21","19","256","1","","","","","8081","","","980","755","977","977","980","3","755","980","225","11","12","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.15","127.0.0.1","https://www.nih.org.pk/css/responsive.css","1","GET","www.nih.org.pk","/css/responsive.css","17824.15","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","189","182","757","756.551","3481","3481","16873","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","94","","parser","Highest","Highest","","4009","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3481","0","","","","","14077","Cloudflare","","693","23","21","256","1","","","","","8081","","","946","757","939","939","946","7","757","946","189","12","13","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.16","127.0.0.1","https://www.nih.org.pk/css/website-custom.css","1","GET","www.nih.org.pk","/css/website-custom.css","17824.16","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","179","175","758","757.53","2391","2391","8061","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","95","","parser","Highest","Highest","","4021","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2391","0","","","","","14077","Cloudflare","","695","25","23","256","1","","","","","8081","","","937","758","933","933","937","4","758","937","179","13","14","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.17","127.0.0.1","https://www.nih.org.pk/css/website-custom-buttons.css","1","GET","www.nih.org.pk","/css/website-custom-buttons.css","17824.17","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","192","183","759","759.035","208","208","510","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","96","","parser","Highest","Highest","","4045","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","208","0","","","","","14077","Cloudflare","","697","27","25","256","1","","","","","8081","","","951","759","942","942","951","9","759","951","192","14","15","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.18","127.0.0.1","https://www.nih.org.pk/css/website-cusom-responsive.css","1","GET","www.nih.org.pk","/css/website-cusom-responsive.css","17824.18","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Stylesheet","216","213","760","759.578","190","190","286","","max-age=14400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","97","","parser","Highest","Highest","","4051","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","190","0","","","","","14077","Cloudflare","","698","29","27","256","1","","","","","8081","","","976","760","973","973","976","3","760","976","216","15","16","","","","","1","0","blocking","","","","",
"3","230330_KN_69","17824.21","127.0.0.1","https://www.nih.org.pk/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","1","GET","www.nih.org.pk","/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","17824.21","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","201","197","767","767.174","655","655","1239","Sat, 01 Apr 2023 12:18:08 GMT","max-age=172800","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","757","","parser","High","High","","4099","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","655","0","","","","","172800","Cloudflare","","705","31","29","220","1","","","","","8081","","","968","767","964","964","968","4","767","968","201","16","17","6","1","","6","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.22","127.0.0.1","https://www.nih.org.pk/public/js/vendor/jquery-1.12.4.min.js","1","GET","www.nih.org.pk","/public/js/vendor/jquery-1.12.4.min.js","17824.22","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","268","257","768","767.707","33793","33793","97163","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","757","","parser","High","High","","4024","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","34122","0","","","","","315286641","Cloudflare","","706","33","31","220","1","","","","","8081","","","1036","768","1025","1025","1036","11","768","1036","268","17","18","76","27","11","114","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.23","127.0.0.1","https://www.nih.org.pk/public/js/popper.min.js","1","GET","www.nih.org.pk","/public/js/popper.min.js","17824.23","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","409","383","768","768.421","6911","6911","19188","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","758","","parser","High","High","","3982","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","7206","0","","","","","315286641","Cloudflare","","708","35","33","220","1","","","","","8081","","","1177","768","1151","1151","1177","26","768","1177","409","18","19","7","5","","12","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.24","127.0.0.1","https://www.nih.org.pk/public/js/bootstrap.min.js","1","GET","www.nih.org.pk","/public/js/bootstrap.min.js","17824.24","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","315","312","769","768.796","14090","14090","51039","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","759","","parser","High","High","","3991","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","14439","0","","","","","315286641","Cloudflare","","709","37","35","220","1","","","","","8081","","","1084","769","1081","1081","1084","3","769","1084","315","19","20","23","13","","36","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.25","127.0.0.1","https://www.nih.org.pk/public/js/owl.carousel.min.js","1","GET","www.nih.org.pk","/public/js/owl.carousel.min.js","17824.25","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","222","212","769","769.24","10926","10926","42766","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","760","","parser","High","High","","4000","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","11288","0","","","","","315286641","Cloudflare","","711","39","37","220","1","","","","","8081","","","991","769","981","981","991","10","769","991","222","20","21","12","10","","22","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.26","127.0.0.1","https://www.nih.org.pk/public/js/isotope.pkgd.min.js","1","GET","www.nih.org.pk","/public/js/isotope.pkgd.min.js","17824.26","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","398","373","770","769.605","9863","9863","35503","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","761","","parser","High","High","","4000","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","10212","0","","","","","315286641","Cloudflare","","712","41","39","220","1","","","","","8081","","","1168","770","1143","1143","1168","25","770","1168","398","21","22","12","7","1","20","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.27","127.0.0.1","https://www.nih.org.pk/public/js/one-page-nav-min.js","1","GET","www.nih.org.pk","/public/js/one-page-nav-min.js","17824.27","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","264","261","770","770.014","1275","1275","3240","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","762","","parser","High","High","","4000","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1275","0","","","","","315286641","Cloudflare","","714","43","41","220","1","","","","","8081","","","1034","770","1031","1031","1034","3","770","1034","264","22","23","1","1","","2","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.28","127.0.0.1","https://www.nih.org.pk/public/js/slick.min.js","1","GET","www.nih.org.pk","/public/js/slick.min.js","17824.28","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","480","476","770","770.394","10434","10434","42863","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","763","","parser","High","High","","3979","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","10747","0","","","","","315286641","Cloudflare","","716","45","43","220","1","","","","","8081","","","1250","770","1246","1246","1250","4","770","1250","480","23","24","8","7","","16","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.29","127.0.0.1","https://www.nih.org.pk/public/js/ajax-form.js","1","GET","www.nih.org.pk","/public/js/ajax-form.js","17824.29","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","465","463","771","770.796","324","324","666","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","764","","parser","High","High","","3979","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","324","0","","","","","315286641","Cloudflare","","718","47","45","220","1","","","","","8081","","","1236","771","1234","1234","1236","2","771","1236","465","24","25","0","0","","1","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.30","127.0.0.1","https://www.nih.org.pk/public/js/wow.min.js","1","GET","www.nih.org.pk","/public/js/wow.min.js","17824.30","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","440","435","771","771.178","2741","2741","8415","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","765","","parser","High","High","","3973","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2741","0","","","","","315286641","Cloudflare","","721","49","47","220","1","","","","","8081","","","1211","771","1206","1206","1211","5","771","1211","440","25","26","2","2","27","30","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.31","127.0.0.1","https://www.nih.org.pk/public/js/jquery.nice-select.min.js","1","GET","www.nih.org.pk","/public/js/jquery.nice-select.min.js","17824.31","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","429","413","772","771.634","1036","1036","2942","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","766","","parser","High","High","","4018","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1036","0","","","","","315286642","Cloudflare","","724","51","49","220","1","","","","","8081","","","1201","772","1185","1185","1201","16","772","1201","429","26","27","1","1","","1","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.32","127.0.0.1","https://www.nih.org.pk/public/js/jquery.scrollUp.min.js","1","GET","www.nih.org.pk","/public/js/jquery.scrollUp.min.js","17824.32","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","477","472","772","772.08","932","932","2035","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","767","","parser","High","High","","4009","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","932","0","","","","","315286642","Cloudflare","","726","53","51","220","1","","","","","8081","","","1249","772","1244","1244","1249","5","772","1249","477","27","28","1","0","","1","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.33","127.0.0.1","https://www.nih.org.pk/public/js/jquery.meanmenu.min.js","1","GET","www.nih.org.pk","/public/js/jquery.meanmenu.min.js","17824.33","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","461","440","772","772.459","1419","1419","4019","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","768","","parser","High","High","","4009","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1419","0","","","","","315286642","Cloudflare","","727","55","53","220","1","","","","","8081","","","1233","772","1212","1212","1233","21","772","1233","461","28","29","1","1","","2","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.34","127.0.0.1","https://www.nih.org.pk/public/js/jquery.counterup.min.js","1","GET","www.nih.org.pk","/public/js/jquery.counterup.min.js","17824.34","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","436","429","773","773.391","577","577","1067","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","769","","parser","High","High","","4012","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","577","0","","","","","315286642","Cloudflare","","740","57","55","220","1","","","","","8081","","","1209","773","1202","1202","1209","7","773","1209","436","29","30","0","0","","1","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.19","127.0.0.1","https://kit.fontawesome.com/634dcc4df3.js","1","GET","kit.fontawesome.com","/634dcc4df3.js","17824.19","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","100","98","774","774.184","4169","4169","11448","","max-age=60, public, must-revalidate","text/javascript","gzip","134","HTTP/2","669","669","738","738","739","742","https://www.nih.org.pk/institute-of-nutirition-and-health","99","","parser","High","High","","1864","0","100","100","-1","100","-1","-1","-1","-1","0","0","3","4562","0","","","","","5","Cloudflare","","703","1","0","220","1","TLS 1.3","False","h2","4865","8081","","","874","774","872","872","874","2","739","874","103","30","31","18","5","11","33","1","0","blocking","","","","",
"3","230330_KN_69","17824.35","127.0.0.1","https://www.nih.org.pk/public/js/waypoints.min.js","1","GET","www.nih.org.pk","/public/js/waypoints.min.js","17824.35","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","422","405","775","774.553","2617","2617","8044","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","770","","parser","High","High","","3991","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2617","0","","","","","315286642","Cloudflare","","743","59","57","220","1","","","","","8081","","","1197","775","1180","1180","1197","17","775","1197","422","31","32","3","1","","4","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.36","127.0.0.1","https://www.nih.org.pk/public/js/imagesloaded.pkgd.min.js","1","GET","www.nih.org.pk","/public/js/imagesloaded.pkgd.min.js","17824.36","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","468","463","775","774.972","1810","1810","5594","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","771","","parser","High","High","","4015","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1810","0","","","","","315286642","Cloudflare","","745","61","59","220","1","","","","","8081","","","1243","775","1238","1238","1243","5","775","1243","468","32","33","2","1","2","5","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.37","127.0.0.1","https://www.nih.org.pk/public/js/jquery.magnific-popup.min.js","1","GET","www.nih.org.pk","/public/js/jquery.magnific-popup.min.js","17824.37","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","464","461","775","775.389","7346","7346","20216","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","772","","parser","High","High","","4027","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","7654","0","","","","","315286642","Cloudflare","","746","63","61","220","1","","","","","8081","","","1239","775","1236","1236","1239","3","775","1239","464","33","34","6","4","","9","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.38","127.0.0.1","https://www.nih.org.pk/public/js/plugins.js","1","GET","www.nih.org.pk","/public/js/plugins.js","17824.38","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","470","464","776","776.001","253","253","453","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","773","","parser","High","High","","3973","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","253","0","","","","","315286642","Cloudflare","","747","65","63","220","1","","","","","8081","","","1246","776","1240","1240","1246","6","776","1246","470","34","35","0","0","","0","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.39","127.0.0.1","https://www.nih.org.pk/public/js/main.js","1","GET","www.nih.org.pk","/public/js/main.js","17824.39","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Script","422","394","776","776.394","2044","2044","7776","Thu, 31 Dec 2037 23:55:55 GMT","max-age=315360000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nih.org.pk/institute-of-nutirition-and-health","774","","parser","High","High","","3964","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2044","0","","","","","315286642","Cloudflare","","748","67","65","220","1","","","","","8081","","","1198","776","1170","1170","1198","28","776","1198","422","35","36","43","1","","44","1","0","in_body_parser_blocking","","","","",
"3","230330_KN_69","17824.56","127.0.0.1","https://ka-f.fontawesome.com/releases/v6.4.0/css/free.min.css?token=634dcc4df3","1","GET","ka-f.fontawesome.com","/releases/v6.4.0/css/free.min.css?token=634dcc4df3","17824.56","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Fetch","215","205","1063","1063.048","22255","22255","102557","","max-age=31556926","text/css","gzip","134","HTTP/2","-1","-1","-1","-1","-1","-1","https://kit.fontawesome.com/634dcc4df3.js","1","6114","script","High","High","","1972","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","22705","0","","","","","31556605","Cloudflare","","1059","3","","","","","","","","","","","1278","1063","1268","1268","1278","10","1063","1278","215","36","37","","","","","1","0","","","","","",
"3","230330_KN_69","17824.57","127.0.0.1","https://ka-f.fontawesome.com/releases/v6.4.0/css/free-v4-shims.min.css?token=634dcc4df3","1","GET","ka-f.fontawesome.com","/releases/v6.4.0/css/free-v4-shims.min.css?token=634dcc4df3","17824.57","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Fetch","166","164","1065","1064.537","4366","4366","27592","","max-age=31556926","text/css","gzip","134","HTTP/2","-1","-1","-1","-1","-1","-1","https://kit.fontawesome.com/634dcc4df3.js","1","6114","script","High","High","","1999","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","5036","0","","","","","31556605","Cloudflare","","1062","5","3","220","1","","","","","8081","","","1231","1065","1229","1229","1231","2","1065","1231","166","37","38","","","","","1","0","","","","","",
"3","230330_KN_69","17824.58","127.0.0.1","https://ka-f.fontawesome.com/releases/v6.4.0/css/free-v5-font-face.min.css?token=634dcc4df3","1","GET","ka-f.fontawesome.com","/releases/v6.4.0/css/free-v5-font-face.min.css?token=634dcc4df3","17824.58","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Fetch","208","203","1067","1067.428","313","313","823","","max-age=31556926","text/css","gzip","134","HTTP/2","-1","-1","-1","-1","-1","-1","https://kit.fontawesome.com/634dcc4df3.js","1","6114","script","High","High","","2011","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","313","0","","","","","31556605","Cloudflare","","1064","7","5","220","1","","","","","8081","","","1275","1067","1270","1270","1275","5","1067","1275","208","38","39","","","","","1","0","","","","","",
"3","230330_KN_69","17824.59","127.0.0.1","https://ka-f.fontawesome.com/releases/v6.4.0/css/free-v4-font-face.min.css?token=634dcc4df3","1","GET","ka-f.fontawesome.com","/releases/v6.4.0/css/free-v4-font-face.min.css?token=634dcc4df3","17824.59","0A7973A2DCF4FC81011E78D7700B130A","https://www.nih.org.pk/institute-of-nutirition-and-health","200","Fetch","208","203","1070","1069.892","646","646","1775","","max-age=31556926","text/css","gzip","134","HTTP/2","-1","-1","-1","-1","-1","-1","https://kit.fontawesome.com/634dcc4df3.js","1","6114","script","High","High","","2011","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","646","0","","","","","31556605","Cloudflare","","1067","9","7","220","1","","","","","8081","","","1278","1070","1273","1273","1278","5","1070","1278","208","39","40","","","","","1","0","","","","","",
